case_id,variant,mode,draw,message,gold,candidates,expected,prompt,output_raw,output_norm,matched,in_list,correct,latency_ms,tokens
679,custom_in,enum,0,are the balcony seats good for viewing?,seating_info,invite_list|function_organize|party_food|chair_map,chair_map,"Candidate intents:
invite_list: the user manages guest list
function_organize: the user plans an event
party_food: the user wants event catering
chair_map: the user asks about seating
User message: are the balcony seats good for viewing?

Answer with exactly one intent name from the list above.",chair_map,chair_map,True,True,True,2396.9,5
680,native_in_random,free,0,can I choose my exact seats for the show?,seating_info,event_catering|vendor_booking|seating_info|sound_equipment,seating_info,"Candidate intents:
event_catering: the user wants event catering
vendor_booking: the user books event vendor
seating_info: the user asks about seating
sound_equipment: the user needs sound equipment
User message: can I choose my exact seats for the show?

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2375.9,4
680,native_in_random,enum,0,can I choose my exact seats for the show?,seating_info,event_catering|vendor_booking|seating_info|sound_equipment,seating_info,"Candidate intents:
event_catering: the user wants event catering
vendor_booking: the user books event vendor
seating_info: the user asks about seating
sound_equipment: the user needs sound equipment
User message: can I choose my exact seats for the show?

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2426.2,6
680,native_in_random,free,1,can I choose my exact seats for the show?,seating_info,seating_info|photo_video|event_planning|sound_equipment,seating_info,"Candidate intents:
seating_info: the user asks about seating
photo_video: the user asks about event photography
event_planning: the user plans an event
sound_equipment: the user needs sound equipment
User message: can I choose my exact seats for the show?

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2362.9,4
680,native_in_random,enum,1,can I choose my exact seats for the show?,seating_info,seating_info|photo_video|event_planning|sound_equipment,seating_info,"Candidate intents:
seating_info: the user asks about seating
photo_video: the user asks about event photography
event_planning: the user plans an event
sound_equipment: the user needs sound equipment
User message: can I choose my exact seats for the show?

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2403.4,6
680,native_in_nearsyn,free,0,can I choose my exact seats for the show?,seating_info,ticket_purchase|last_minute_change|event_planning|seating_info,seating_info,"Candidate intents:
ticket_purchase: the user buys event tickets
last_minute_change: the user makes last-minute change
event_planning: the user plans an event
seating_info: the user asks about seating
User message: can I choose my exact seats for the show?

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2373.9,4
680,native_in_nearsyn,enum,0,can I choose my exact seats for the show?,seating_info,ticket_purchase|last_minute_change|event_planning|seating_info,seating_info,"Candidate intents:
ticket_purchase: the user buys event tickets
last_minute_change: the user makes last-minute change
event_planning: the user plans an event
seating_info: the user asks about seating
User message: can I choose my exact seats for the show?

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2409.6,6
680,native_out,free,0,can I choose my exact seats for the show?,seating_info,event_planning|sound_equipment|event_catering|photo_video,,"Candidate intents:
event_planning: the user plans an event
sound_equipment: the user needs sound equipment
event_catering: the user wants event catering
photo_video: the user asks about event photography
User message: can I choose my exact seats for the show?

Answer with exactly one intent name from the list above.",none_of_the_above,none_of_the_above,False,False,False,2347.6,5
680,custom_in,free,0,can I choose my exact seats for the show?,seating_info,chair_map|invite_list|space_book|capture_hire,chair_map,"Candidate intents:
chair_map: the user asks about seating
invite_list: the user manages guest list
space_book: the user rents a venue
capture_hire: the user asks about event photography
User message: can I choose my exact seats for the show?

Answer with exactly one intent name from the list above.",chair_map,chair_map,True,True,True,2325.6,3
680,custom_in,enum,0,can I choose my exact seats for the show?,seating_info,chair_map|invite_list|space_book|capture_hire,chair_map,"Candidate intents:
chair_map: the user asks about seating
invite_list: the user manages guest list
space_book: the user rents a venue
capture_hire: the user asks about event photography
User message: can I choose my exact seats for the show?

Answer with exactly one intent name from the list above.",chair_map,chair_map,True,True,True,2373.4,5
681,native_in_random,free,0,which section has the best acoustics?,seating_info,venue_rental|event_planning|seating_info|event_catering,seating_info,"Candidate intents:
venue_rental: the user rents a venue
event_planning: the user plans an event
seating_info: the user asks about seating
event_catering: the user wants event catering
User message: which section has the best acoustics?

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2334.9,4
681,native_in_random,enum,0,which section has the best acoustics?,seating_info,venue_rental|event_planning|seating_info|event_catering,seating_info,"Candidate intents:
venue_rental: the user rents a venue
event_planning: the user plans an event
seating_info: the user asks about seating
event_catering: the user wants event catering
User message: which section has the best acoustics?

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2394.1,6
681,native_in_random,free,1,which section has the best acoustics?,seating_info,last_minute_change|ticket_purchase|seating_info|venue_rental,seating_info,"Candidate intents:
last_minute_change: the user makes last-minute change
ticket_purchase: the user buys event tickets
seating_info: the user asks about seating
venue_rental: the user rents a venue
User message: which section has the best acoustics?

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2346.5,4
681,native_in_random,enum,1,which section has the best acoustics?,seating_info,last_minute_change|ticket_purchase|seating_info|venue_rental,seating_info,"Candidate intents:
last_minute_change: the user makes last-minute change
ticket_purchase: the user buys event tickets
seating_info: the user asks about seating
venue_rental: the user rents a venue
User message: which section has the best acoustics?

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2417.5,6
